RowNumber,id,sobrenome,pontuacao_credito,estado_residencia,genero,idade,nivel_estabilidade,saldo_conta,numero_produtos,possui_cartao_de_credito,membro_ativo
5520,054a8038350594430b3c62e5b69028ce296bd4b3,49b5746bddf0804473bbbad737b96be6ee375f5c,678,SC,M,43,1,133237.21,1,1,0
5521,0a177a00c5acb89d45400e6c3b68a9b9344bd5dd,a95075f5042b1b27060080156d87fe34ec7e712c,570,SC,F,61,6,142105.35,1,1,1
5522,cf5795a3d65a3a96559571683c4870b0c4f142bf,b8e7cba80e9ea76aa5fb087fb85afdeb068a689c,815,SC,M,37,1,166115.42,1,1,0
5523,0081457af60d5484e0b4c2a3d745dffcb7d483f5,3a47350b7d7cb691a01ccff5ad5d3aca87290c28,817,SC,F,37,6,81070.34,2,1,0
5524,3f402da9d524e3add9f5bdbf806e675adadd9b4e,945778e87ae2c8692dcff2a507cba56b7da0fdc1,717,SC,M,35,4,0.0,1,1,1
5525,bc500daecee6f28845e6e5cede94e1a42e8d0335,53068bce430b03b156af6eeabc4b25b20c09f53d,641,SC,F,53,0,123835.52,2,0,1
5526,db2885f5f8dabf9d0bd1283018c6c970fd0cb263,8c9ce33191cd11f4df017eec0a178e17dde2bb68,624,SC,M,51,10,123401.43,2,1,1
5527,c03a1303a4f93eabed618f21d7e18867c34b4976,20f575bf492c8fc6a27514b0769fe501c6e98935,579,PR,M,49,4,169377.31,1,1,1
5528,d891a43804ab0ff9646e87d38d79b496b2026370,9db6086db7299eaedc1b57b3bcddce536d137bc2,698,SC,M,38,2,130015.24,1,1,1
5529,011ff88ecdd077ef8a6315eb74302e271dd350de,531edb6e308ee9dfa30c7829bc5f9ea4278d9f20,645,SC,M,32,4,0.0,2,0,1
5530,ebf5b83b978d05688902e52921d71af35faa52f4,f709b04e0f1e92add237f9a6d6157ae92a64e515,691,SC,M,34,8,133936.04,2,1,0
5531,aaacbc2d24125f5243dec1eb6e0f89986e883879,bfa28522fcb326dbf75b025d960ae17ad0249f06,638,SC,M,34,6,114543.27,1,1,1
5532,e2a6be5f024de4229622a490a68162408e5b18d1,744943d2425bc781ac16d114c59c536877108250,705,SC,F,31,3,119794.67,1,0,0
5533,e76027a116e55425b734668df7fe73b41aa87e09,0afa6cf7b10d66880f4cf811c9950e6aa1aa26c8,720,SC,M,33,9,0.0,2,1,1
5534,33b0c77fce2cb89b445d9b71bcd4b659433d6d1b,ddc89c837a6933639de75f28171057060bd322df,553,RS,M,44,4,0.0,1,1,0
5535,702da0875aed8e29676e7e38c4b9c677ddf542bc,1a9fbd6512a905f01246ce44298eef00333eddfc,658,SC,F,29,8,0.0,2,0,1
5536,f0d6e3069ed09d76ab5a678aad7b0956cd83605e,520e1cbf21b8b1e2c16a0438029fc5ef0fc7833f,648,PR,F,32,8,157138.99,3,1,0
5537,484a6f7d3943d57b5b0daacbdece191767457540,e210fb622983f06cfa99d155a682884daf1dca83,636,RS,M,45,3,0.0,2,1,1
5538,276164f72aec56368977bb82d35e2db8627f8377,b3aee9d351b3547305ecb3fc02c8dfd84df8150b,527,PR,F,41,10,136733.24,1,1,1
5539,420977b5d6dbd3371b2d43bdc273dfac2db7b156,87922a99e6ff74e57e4d8df1d78a796111bd46cd,717,PR,F,28,9,82498.14,2,0,0
5540,894835796528119a8ac48889be59b46203ce4407,48c98cab7866e606328c99289ed24e339393b5ab,614,RS,M,39,3,151914.93,1,0,0
5541,0f3788343a8d1de21b94491920cea8e63a3c53c2,86ed21d71a2a551e55cdb533e9da47d8c159c757,737,SC,M,43,0,80090.93,1,1,0
5542,0389415cd5fb35f968d15f343d3558c0610a5245,9217e6e5ecd2ae6f4a27f289cd459b8fa1557d3c,587,RS,M,51,3,83739.32,1,0,1
5543,afbf470b9c993dd5cb424316fedd971dc2d6c393,c12823be5158ad69ef3b363209a72aefefbd6b5f,682,SC,F,35,2,181166.44,1,1,1
5544,613ad0faaefa2317b5532ad2dc2634cd7304599e,a390f5dfedd7921cb45a266335a172086bf41b89,710,SC,M,38,3,130588.82,1,1,1
5545,3d3bf0d714a75537c963d625acc58beb8e80ec19,7548ab52c3d1d595240379937e08f3e95c072312,507,SC,M,42,6,0.0,2,1,0
5546,4b04c05942f98704774464fc341774acf55e864d,62ceeb2fea53054f1dfc5a63fcf122df23c41e86,609,PR,M,33,6,94126.67,1,0,0
5547,f4ee240f13cd3f71ac167399eecfd1cdadeba94e,a52984baefa077f6f0a1e46fc9d014c47ee912b2,786,SC,M,32,9,0.0,2,1,0
5548,35bd45237075dce53546d149bc13e294323cb003,b5329259681f14d199a9a52bf49f0ff5ad77c54c,688,SC,M,38,7,148045.68,1,1,0
5549,860924dcd63180c14ffd9884f2290dc505ee940b,1d1d5dba92996477c5ae6b905bf4c28ee1a9bc4f,710,SC,M,38,2,0.0,2,1,0
5550,f3e44a58f41f588ee115b25762b2c17f862de167,49b5746bddf0804473bbbad737b96be6ee375f5c,779,RS,M,33,3,0.0,2,1,0
5551,abd2580839db00f18e8ad7272d6eb6928493619d,b44892b7f81948b449b1fceb43f8115ba5ff108b,733,SC,F,44,6,168165.84,1,0,1
5552,5af82b7673db969efb0ad08f2ca3fbf4ae4385d9,71cc6a267b8c8d3b1a2301ed5a3c4c1196c0e42c,583,PR,F,26,10,72835.56,2,1,0
5553,3253de1f9705320135dc7d585d6395001c46bf3a,047a4c47ef30836d1c7b4f34d9557c71ab59e397,627,SC,M,41,3,0.0,2,1,0
5554,8041c61aaec5a888425a671dd09e03ed36b6d78e,f9d39dde75d24adba1c0ae7901ddcc281007167b,666,PR,M,31,3,123212.08,2,1,1
5555,7ae55b4b14fba263311ede16e34fec2d7348d447,adf9adb6a9689d3a703872963d69b6fa2cc41858,620,RS,M,38,0,0.0,2,1,1
5556,d275217267bc4ee03cdbc88491e8430ebd1f4394,ea8dc2674eed6185e56c675d8537ddb34eb63078,614,RS,F,39,6,0.0,2,1,1
5557,be36d0f76a6db2d81e7e65997ab41fcb6c9c4d8e,b1998ae0afcd35fb0361a2a6f8fda9fecf16726a,606,SC,M,40,6,119501.88,2,1,0
5558,c70d02c193e6b3c945ec7448ad8249b2059d2bf8,ff91b693ec20698bf6286453343f43e324ff421d,700,PR,F,39,5,144550.83,2,1,1
5559,2f4b80a7e8dc06dbcf8f541c466756ef0908618b,c02ef624c34f2517f248ee26ea64cdcc74938241,677,PR,M,34,3,126729.41,1,1,1
5560,c191fb618f469f139f5cb8fb3c099e775181ac7f,8acb32f0262260576e41296879a79b743655b79a,850,PR,M,36,5,119984.07,1,1,0
5561,2985e31e76cc273e59faf444ec110d995a0b51f8,ef3c320cc1b352a134f2a94504e80017cfb7c4f4,564,SC,M,35,4,0.0,1,1,0
5562,d5abcee3d637978c45780d407b2ae3e85a9f82ad,7347fd3b86c52be283f3ca0bb60ae91abe5f3069,771,RS,F,56,2,0.0,1,1,1
5563,105b9ce196a82c27baa32b628ff2110e424c07b2,0cff41777d6e82da6dc7a33d8d5be84c36440d3f,620,RS,M,42,9,121490.05,1,1,1
5564,6af4852bc6380d6266cb0d5b35db181b8a0a483a,7788e31efd8b179e8fcafeb78be89a925013c311,610,RS,M,46,5,91897.8,1,1,0
5565,0736eef67a544d534e74405d724f6d4871985859,a28b422972fd4e00e5ba7828c90c57326ea1e2db,609,RS,M,39,2,139443.75,2,1,0
5566,c283b301593ddebac924a68de07691d4435061d4,f52bb207c146450b4086da4423b3a6d0052629ee,683,PR,M,35,5,144961.97,1,0,1
5567,7b04a1b7d7bceef9231986f7175936195eb3c45f,53068bce430b03b156af6eeabc4b25b20c09f53d,633,PR,M,42,3,126041.02,1,0,1
5568,424909648af7aa81fbe4cf64e3fb59f3578770f1,71a91ba923f64848c0f5931ed46050be45e85f0d,676,PR,M,28,1,69459.05,2,1,1
5569,1063ef367bfc311032552f850af0aa4543c029d7,bf3a6ea4afb3c94307d626a326b91dd018dbf5a7,693,SC,M,38,7,198338.77,2,1,1
5570,53e2b136e3654957686d9d1e5603f85ced52086b,36249063380ece4f4fe2ff412ed4712c39d92cb3,709,SC,M,36,0,0.0,2,1,0
5571,50f0b8a3984b2455fede7c3b2bd1b33f8f34907f,8370e5930760f7d3600c4cccc3d72e757c76dba2,569,PR,M,35,2,109196.66,3,1,0
5572,5ae2e4b0d3f7084a0f186c007bfc72bf8faf2e77,177bcead8d7f5884c40e2b003bc7ccb9aa402d9e,684,RS,F,38,3,134168.5,3,1,0
5573,4444b9bddeae0f67d8405690316088c039418d88,12eaf3801d445b7f435efbeb91f5f362f74e009d,565,SC,M,34,6,0.0,1,1,1
5574,95ba70e800d119542cc20f99cde6345b5078b911,7548ab52c3d1d595240379937e08f3e95c072312,681,SC,M,29,8,0.0,1,1,0
5575,0339ee54c7b32c62b5871e3877308e9a66a3308e,eb6ebdf00d6e79e0d51a8ef4fcdfdce3dcfdd6f4,503,RS,F,36,9,0.0,2,1,1
5576,21c729839c661afa1c93b4639dbd162bed76ffa8,769c96075047fae57552577a9a43bb6ecdf288f5,656,SC,M,40,2,0.0,2,1,1
5577,2b39b841f1458f29733b7bfb95a435af07b891c9,9a018ecc48a37a9247a6404fd83e085384b445aa,566,PR,M,65,4,120100.41,1,1,0
5578,1242902fe620fb8fa9024ce153048953e341dd90,71a91ba923f64848c0f5931ed46050be45e85f0d,592,SC,F,62,5,0.0,1,1,1
5579,8459d035ba5951b9c195f60e12ce9fcb036ca944,c20ccdc61430a9004f80d26dda8a15c5afbd6dee,687,RS,F,50,5,0.0,2,1,0
5580,e82d386bd7cc9b5573d9491502b150ab3e3e7e63,c1ad869512155b9b088f6a063d7a8204a85940e7,686,RS,M,22,8,0.0,2,0,0
5581,0b1f9962fbc97623115b39d6b3915a3139d941a0,a7e0c45d17ae1f585b00ede59b9de98f26fac2b8,616,RS,M,30,2,0.0,2,1,0
5582,c9cd71964c8b68d994b9feed1a32f300e23043c3,da2aab61c4282a6eded568c5efc0f8823280e3f8,494,RS,M,67,5,0.0,2,1,1
5583,3709654602a2c6cbdb4b71fa7ad327eaf06b4e55,ed25caf162f7c31c0e7d9cc3eaddc80518d795df,534,SC,M,38,3,0.0,1,0,0
5584,d1ea402e30ba9de07e03c3c406844f0ab36ffcc4,a90de9701e67a358423874204d032971f44aa671,695,RS,F,31,8,0.0,2,0,1
5585,39acab8b22b4417fa33a3e76d7855a72e98aae0d,f45925f06b1ac8dc8808288db87debbfdbfd7f15,579,RS,F,31,9,0.0,2,1,0
5586,e4cf7576a82bec65b70095cc0e428b09ac882a93,a96c0e1e4bbc4026de6e24c0f43a8f71e3916249,432,PR,M,38,2,135559.8,2,1,1
5587,49ca9d0d0e25c1fc4e65978ee68dd12b9195268c,847b70a5461571cd484e3c4c300466b90c3eb888,816,PR,F,25,2,150355.35,2,1,1
5588,61c810f3b2ac9393db473e035a25a65a23d6d911,59355083dfe3bdbf05328a45e6fd9f21e1d28814,730,SC,F,37,1,0.0,2,1,1
5589,88b652da9bbf9830ef5a61b7c2c536a2536f9b55,4a89d14df74e438b076387d2e49873f0583b356d,593,SC,F,35,6,133489.12,2,1,1
5590,e9688e0db5e05083f60e45e772bc8a8dacb2e8af,7aaf282beec566de7c0598d3d33d70d9616fa5b8,715,PR,F,37,9,105489.31,1,0,0
5591,de2fd67eb55aea9aecfddfa71aa0a707d77f300d,b4acb62073908993aeb5a398c8dabfd4c2fc1499,775,PR,M,25,10,60205.2,2,1,0
5592,db37846a0b958b477527c9722b24a1e974bf56aa,db0b4f56fa6295cb708daa66e0a4555e15e948ef,539,SC,M,38,5,0.0,2,1,0
5593,64d17b896b276629bf1bf20e0ee22d0c847278ba,842c642b00cf1f9168c0bc5932fc7dd30dd2d756,576,RS,M,19,6,0.0,2,0,0
5594,dd0c0a2396a226ecb82711e5f56548a5426bede8,e3cb636dffa0d3972018f3487e0befae2867b894,617,RS,M,50,7,0.0,1,1,0
5595,f10df2c3e8b27c52e093baa52af3df1811918a9f,dfcd49cc72ad5d68f8f829e6fd24d1e81bb56f53,688,SC,M,40,6,0.0,1,1,1
5596,6e62d4c29006f957b0f9e49be69fb19b858860f0,7f12e9e70a0e05906ac3c74ae72ab5290f3f99cf,608,SC,M,33,4,0.0,1,0,1
5597,1ac7360d1e141f5da09803cf04a595dd8557b57c,8603e3dccda4eee65fe13a691bde8bae1c1152b5,597,RS,M,35,9,0.0,3,0,1
5598,82f855f3a0a75702b9f2fc65e2e09b7bc82d4602,3e59b7a5bee2749370f8115829a04246e5d26e92,670,SC,F,42,6,112333.63,1,1,1
5599,01b295f33ecd111b5b700d4867a48dcb9c718d16,15299a0c1f3b95b73dc012d2185a2aded345edef,616,PR,F,57,7,116936.81,1,1,1
5600,133f89056190ae4977805923c0e84c6735550f13,b2a03bf05d098c5287c901ed46ae2c8adeecda4c,579,PR,F,50,5,117721.02,1,0,1
5601,b0bf305857088eeeefa1df7009521fba87a3411d,dca8b5733d3fabf488967f5550a50686e7176ffc,786,SC,M,37,7,165896.22,2,1,1
5602,28d593c1d0e05bb3c51140f105d8104c337c4306,8bf0face593c46b656c627ebe94bd01f2e776c96,704,RS,F,44,9,153656.85,1,1,0
5603,859634d532d40b88e9d71fd4f5826714293559a9,679914507dbb6ea15a7b08d5eae6ca86d6987eac,796,SC,F,50,1,94164.0,1,1,1
5604,f29fc14bd938b623ed0b9cc88ad47d42d8440cb5,d77e81f126d53236beb4ed05a5dca3d2a5c90127,598,RS,M,39,1,0.0,2,1,0
5605,5578f8e4bab2a19a41d1a0cc15a3768b24639d6d,85d5c9da7cddd8109ad32a6c348fe2bb10bf99f2,602,SC,M,49,0,191808.73,1,0,0
5606,fc3d49d0f1a05d7282477b7c1de00c93afebc795,bbfff8c49a91c24d6687506ad4033481ebfceca7,619,SC,M,58,5,152199.33,1,1,1
5607,237ac1ce49e21208cc47a4fed52e9315208d30c8,4aeae2b4e3dce0b012ecf2c30154f7b162538210,492,PR,F,52,8,125396.24,1,1,0
5608,b18ce463afa10b91f7b372420ff220444b875067,b4d0271c53328a407b31c14a1e7b131c6550f01f,641,PR,M,41,7,104405.54,3,1,0
5609,8c5f068b166ab95a5fc9bc3b3319c288263aa322,6dbe51eb77f3e4c9cf3c74ba903993b7bfd4fa23,518,SC,F,27,1,133801.49,1,1,1
5610,c644f22fdd878a9622d92100db506b7d5203e951,8ef520f114e7106ecae699762b3a8330ba144326,623,RS,F,40,4,0.0,3,1,0
5611,83dd6a5052b4c92fd7d353f079757d698d21a665,53af4e5de0821a79347fdbec8b2d6615fc509fbf,733,SC,F,28,5,0.0,2,0,0
5612,f4abc141bddd236095bf956445022814f8e47c4f,8b49c317209bc01a33fc84a3f11dc54e6ab10c62,625,PR,M,42,6,100047.33,1,1,0
5613,15fbb81485917012b0d2eb649dc447d29eef5a92,e635444431c60d908fc9f1e988a1cbab512c43f0,759,SC,F,31,1,109848.6,1,1,1
5614,01c0e5461a3d785e13908fc8a279adc44c1c151c,dca8b5733d3fabf488967f5550a50686e7176ffc,604,SC,F,32,7,127849.38,1,1,0
5615,8d3c442d3dd5cbdd4cb2703280090b60c3beb815,09b63d2493965ff625619317d4608f792c0e625e,512,RS,F,46,3,0.0,2,1,1
5616,3fb3782db7eb21ff262400086022b8a0ae81e2e0,53af4e5de0821a79347fdbec8b2d6615fc509fbf,520,SC,F,29,8,95947.76,1,1,0
5617,8eb262130c1c4e1f05f659a30d29739af8b1a7f0,99ea6f6f195c518f010ddcd124b3d07d6c5e6a48,805,RS,M,26,2,0.0,2,1,1
5618,d9c9124944c9eac8741535931bbdd35f5f8c8bc2,baa9495fd6381c69b8cc167b5c58825761f4a4d0,626,SC,M,43,4,137638.69,1,1,0
5619,60f5f3d99b0c4b5004a06dfa24739ada8f67c342,8ac95f3e52e6ee258d4ba8ef92c5cc336097142f,656,SC,M,38,10,0.0,1,1,1
5620,c699fb05578aed9c3587c319506e08e97658988a,a876423a16ddc1e8242a9a0dc99ac8e16ab0df83,785,RS,M,41,7,0.0,2,1,1
5621,b085412d5440a6238212d5486ee9b856d083e996,c02329c48f348eb633688f33c499b18b31dcb947,553,SC,M,31,6,0.0,2,0,0
5622,90d5566cbf36a94d91f7f5dca1856732de439ed8,9ecb79e3094b1081cd9a528f14ea5e2cee9430ec,569,SC,F,44,4,0.0,2,0,0
5623,45f68ebfd97d07a5640ac0a3123eb8b61fe0d89d,bb1fcb928fc9b66446300fb2fcf22238fe1bb7fb,670,SC,M,38,10,89416.99,1,0,0
5624,63c98017cb82f043fc2272ead4c53e59a3bf4b38,d77e81f126d53236beb4ed05a5dca3d2a5c90127,586,RS,M,42,6,0.0,2,1,1
5625,9c6d0d4ec57233af74cd206e8368177c280739fe,699c1987576d9c65b4ec639b9c9d83de7122163c,617,RS,F,45,1,0.0,1,1,0
5626,baf7b15ac18d3b6ccf1a74c1e89788c128d21657,d4a7b64ed88237d170ce5713fa9ceb826bcf8cee,508,SC,F,60,7,143262.04,1,1,1
5627,60f38d61905c24a797f659259c01d551ec3e8bc8,5bbd86c8ff509d0a1ba91cf3894d8b013852f6e2,624,RS,F,35,7,119656.45,2,1,1
5628,282668e4b1678268ce28580128697c3ab44d37b4,868c9f5323309397b8934005f3dddce4fa2193fc,654,SC,M,29,4,132954.64,1,1,1
5629,f4768c1dc1bb09f76aafd86a138d4b59bbfceda1,f06aea3ee020e613acd77fec321985de6e9c9107,681,PR,F,44,3,105206.7,2,1,1
5630,f4067834bd3c61d64ef659eb25a8a56a52df351b,02d06c5d9e42e54e1738a5d96087bca4fda168e1,578,RS,M,28,4,0.0,2,0,0
5631,891511d0234c0d515b8e1c4dae1078f75e225346,1c2d6adf4791788c2f9f16d8216e99dbdd849d4d,621,RS,F,37,9,83061.26,2,1,0
5632,a3a813879964c0b65bd95172cea26980debafd80,db0b4f56fa6295cb708daa66e0a4555e15e948ef,632,SC,M,40,5,147650.68,1,1,1
5633,ae6d4ea7cf207d0aa1b31338c48f544c7414fb6a,308874688507b6576a57d56d025c8b0729db5132,644,SC,M,44,5,73348.56,1,1,0
5634,048eb224b2a313ec8878d5301c16b51f5901e3f9,bb5cf318ffa3931019af265b70dc5e1329293274,821,SC,M,28,2,0.0,2,1,0
5635,dc364267229153d8ba70951f83e380fa22e69c00,f9628fff4fd6e22cb4a5b72ede8874d092380b1b,754,SC,F,38,2,0.0,2,0,0
5636,caff357fc4e5e30ffc4c3ca1eeebab0a6cf6e786,c2a82ea224a48947d25e9c9c036c85c43e5a1d76,568,RS,F,27,1,116320.68,1,0,1
5637,66b7bf7e511bece8bb23e6a5cc2d9ad658fa2a64,085d00ee02cd8a2b296c642c9c05b7c4b9504733,584,SC,M,33,3,0.0,2,0,1
5638,5b2f9e418b75875a786a56cc50f1f4f264f3f9c7,543e81dc974b9f9d5739f90e80435675308f4f1f,549,SC,F,29,8,0.0,2,1,1
5639,d298416053a083d3a7d52cd74a6e246c0ca3166e,b608092219719b058bcaf5c5f8523be8e61f18c7,729,SC,F,38,7,0.0,2,0,0
5640,adb65d7729064aaeee2d2d19d8a15498b46b0ee0,e7913b76659cafd8af8348c35232523943bb66b3,523,SC,M,61,8,66250.71,1,1,1
5641,1ff6555417cf483199f4545d4b466d2c52d7faf5,219334369c972f8435ee4146d175903e47d8fa93,477,PR,F,24,2,95675.62,2,0,0
5642,3c68d1508314f058971d893e97f92ed7cb618cf6,3be925373118dc43202bf0fbb5444be7cf59459c,675,PR,M,42,2,92616.64,2,1,0
5643,fef0778969afe9cee543db5641c50812d85ef311,d0b702ff8e464ac439cf6eeb03ae0331747e9e41,782,RS,F,41,4,0.0,1,1,0
5644,60d3c0bf2a3492257af347fd38bffa32a72d2edb,a241c853605eab0f0852cd73e103384a116433e8,616,RS,F,36,6,0.0,1,1,1
5645,b6b2ff6fe92aa2df6cf843386a5b2d2fe37aceae,ddc89c837a6933639de75f28171057060bd322df,738,RS,F,37,8,100565.94,1,1,1
5646,a35a8d5f48f5d736e2af7d24a1a2c973c4adf142,fbb9f9a24e48bf3d9eaefb91056597c03207d030,717,RS,F,42,5,190305.78,1,1,0
5647,7d8ca7583544b129d26b68ef700e391cc0a92f06,ef547badb8b0801d06a93155cc052341c749d1c0,526,PR,F,35,9,118536.4,1,1,0
5648,823cb86dff899f0a9d0136c2eab0cfab0682fcd1,cccae0b6c2b1322106d0ae3cd9071cc71a3665ce,660,SC,M,19,5,127649.64,1,1,1
5649,5d2d73ce6d4f9aab588af9a4ded86f8dfd56a413,b049e1d961a3ab1384ae53d4c136036a950c6e58,525,SC,M,35,7,165358.77,1,0,1
5650,f1afd8c257072f613dcc4d6f0d1aeca63fd59411,a305f56d078b2fa686d82aefeafa895e2cc87558,629,RS,M,29,6,0.0,2,1,1
5651,ca5088ce6bfca8e11b0c1a4cc20874088b9c10da,bc7b81598c9ff1c0984416a8b73382f31c214134,616,PR,F,36,10,78249.53,1,1,0
5652,2c68c9069a1f47a041a72c92e219c598ed5c966d,bcefc115949ea4fe0d48e0e1ebf05ae9827dbe25,521,PR,F,61,0,125193.96,1,1,1
5653,c5f5f24172787600a8d3962faf0a9d1ea5363127,ad011b0648ab03f427fe5935820c98c0c4dd3e62,691,SC,F,29,9,0.0,2,0,0
5654,74793db20bb3e3f4ca279600a575f9a05b1afd76,5fa592f2babdfe636e24aabd60003f77f6930c2f,687,PR,F,41,2,154007.21,1,1,0
5655,8f68767cee9ff63266d1e8751d959926821f88e2,bcefc115949ea4fe0d48e0e1ebf05ae9827dbe25,677,RS,F,43,3,133214.88,2,1,1
5656,7d7313f6b8c809c695ca218a88cf08fb3ff3a9e0,0cff41777d6e82da6dc7a33d8d5be84c36440d3f,695,RS,M,63,1,146202.93,1,1,1
5657,5e4b41b6ca45b4d0063ae64f97c9f782d222f18c,ffee4d374f18037993c67e9a8da8852eae19c50a,663,SC,F,27,9,0.0,2,1,0
5658,c566a3e32ac31f049c5cb3badf7f9f80b4627036,8d2e02be6c58addb2b99edf9f0ec28ccb830c1c6,496,SC,M,30,0,90963.49,1,0,1
5659,60252841fd4bb31c5abe1deb373234158c311217,49cba500f2b84206afa4b9ba65dafcac20ea4588,747,RS,M,41,9,0.0,1,1,0
5660,effe767c9eb02acd1d58d476f3fb8268f5ea4530,47598cb8adb8c68054605be0396648931b7194a5,546,SC,F,52,2,0.0,1,1,0
5661,2fbb89989ae415a1dbc21bc081dce640884b06ab,8370e5930760f7d3600c4cccc3d72e757c76dba2,706,RS,M,68,4,114386.85,1,1,1
5662,fa60e528e54a85b98575eec81a4e390445a25985,a1009913e51c3c11ef2e88eda344ec5befa13fd4,472,SC,F,26,5,0.0,2,1,0
5663,441402f2850860997653167878508ab2ba5acdf6,35726459bffe2c9eca45713def9cfe7bf01f3a2d,703,SC,F,40,7,0.0,2,0,1
5664,d804c7f29b612e448a1c8910219a526fc25b3cb8,c02329c48f348eb633688f33c499b18b31dcb947,850,SC,F,38,2,0.0,2,1,0
5665,7c4607f6e0e445e29ee949fed69204931e3e8d52,d805e7ec5278ddf8983ec7a81b88869202275401,667,RS,M,71,4,137260.78,1,0,1
5666,d4a239b7fff143ef1992a2fafdba074d93c0d2a0,6504a64f55909a482972365965804e328ca5a5c0,559,SC,M,33,9,111060.05,2,1,0
5667,eb0084fbe3cf6353b49b91274e2a010c9bd752aa,d7774bf69b171196fe97edb4da69f32af9719390,636,RS,M,60,7,124447.73,1,1,1
5668,161b8a4407dcde2bd3419dc34844f14e43adc212,aacc2a9affd455adae07108eaf36e6352f43ef3b,672,SC,F,34,8,0.0,2,1,1
5669,40a48ad8d466b51ca09fb4c6a8f761c4c38694b7,2c9f0d0a9e55f9336ac4f34cf845ad36f7995ffc,667,SC,M,42,7,0.0,1,0,1
5670,159bc35f68b4084f84c9f853e5c43127cfde7d0b,765e764ad6c5dd07b35616b9ae3d46e3a8f575d9,648,PR,M,33,7,135310.41,2,0,1
5671,e3556ad0128665aa59247d0534910f1eee590334,bfa28522fcb326dbf75b025d960ae17ad0249f06,497,SC,M,32,8,0.0,2,1,0
5672,bf662bf6a9c76d087caf1798bb7e19e499fe8fc1,96bcf8c98f94b6ace4a4b716cf0e3b32743a08b1,743,SC,F,73,6,0.0,2,0,1
5673,c69743cb58a69795d80752062240430035dd31d2,ddaeabcf271760e844d9e9c3dbbb568488dc1aa5,619,SC,M,29,5,0.0,2,1,0
5674,b8113a043d9328582ca626850ffea77e056a07e6,dae268fd4ed81ef5b775668d874cca38fc0ef4c4,639,RS,M,34,5,139393.19,2,0,0
5675,8d6bfe91be1e89f733c0fc4648721bbbea2362bb,4e168a993c2a9a160b1273e3ff68301bc9640862,540,RS,M,28,8,0.0,2,0,0
5676,56de45559bff004a74fccb087bbb352a89748747,cf26f69d5a1f422e164fd715f2e4e35bd9b8ecf6,766,SC,F,26,3,104258.8,1,1,1
5677,73c05e4f8d93143b2dbee04085f07cc7a54e0735,8be31f8ba0fc53d768dd3d0edf0846a6cfd6d1b0,749,SC,F,26,6,0.0,2,0,1
5678,0133f727387434b5164f3da8a5e51b4eb3a46d10,4909ba421744f03c03f6beda583962add1c593fd,655,PR,M,32,9,113447.01,1,1,0
5679,61e1c5549b53478da485aa1a69c32a945e74d4ad,49c913064a4290a149ca5a3c7108f3a57cd2058b,630,SC,M,33,9,0.0,2,1,0
5680,a3b5d542596e70909686608e870daf46d523425b,62a8cc3a520806a28959451f04b3cb900719378c,778,PR,F,33,4,111063.73,2,1,0
5681,2f551e7d50deb4c1fef7840b273ea59c0591a657,ef23a41aa60f6c7af809805635a1a6172cadf44e,757,PR,F,30,6,161378.02,1,0,0
5682,daddbb4c9f1c539fb0f512c1f4dd3aca1ec2ee0f,0afa6cf7b10d66880f4cf811c9950e6aa1aa26c8,529,RS,F,39,2,82766.43,1,1,1
5683,1e00da4a4927d2836a73103085c6db1bb57ab067,a89a03f1788886fc87dd4f82b6af87afb41a9bae,620,RS,M,29,9,0.0,2,1,0
5684,f028d9b998f8d4c60ee8fa9e043a2aa985315b48,866f9dfc9d61d37848b8ad21d49395a6960ea3ac,615,SC,F,61,1,104267.7,1,1,0
5685,d99558db64f83b37945310a11f4c9dbf99174e8b,7bac6830c35654e34129aa87612a00ae52cfc32f,735,SC,F,25,3,91718.8,1,0,0
5686,ad7d8ad4ca61a3a13900671abcca030044cf74bb,76694caf1a4ff5421e0eea9ab56cc6baf1766c68,705,RS,F,47,3,63488.7,1,0,1
5687,e90fb70176501a29affdc51203edc6fb792c97b7,566ab8999e5c67e785492e6012588e527ba8e19a,644,RS,F,46,6,12459.19,1,0,0
5688,3b6cc628c653e011325e63a7df2f65c327376ff0,142647b5eda9aee32cc5f55a5dea4a3226769c9c,505,PR,F,37,6,159863.9,2,0,1
5689,10d1fec61ba39e7ce40b9e241af1483c6b3a74e4,a28b422972fd4e00e5ba7828c90c57326ea1e2db,471,PR,M,23,6,104592.55,2,1,0
5690,c2e59076d12d59487ab490fccde0f9664d7882b0,9d8561d4126a5da25efdd6d49d4bf8113ac2195e,722,RS,F,50,4,132088.59,1,1,1
5691,18e8b397695a1ac94cc5f57aaab495a370a9b9e7,e280f83395343e0121e3251f1970ce6d6561fe66,577,RS,F,39,4,0.0,2,1,0
5692,3974f92a769264b5dbc77fd4d393536e6da5ccc6,1f0d2dbd50107400598a834a78998490c85f1d8e,744,RS,M,44,5,120654.68,1,1,0
5693,580d98ae47332905bb652450bc30ebb6e03ff9d3,8014403146a085ec83ace83d08a6fe35c7a6a792,573,SC,F,30,6,0.0,2,1,0
5694,56fdf500af100f489098785645ae4de52a580e3f,1e5fa75167de66d119ca333f8f872625ffbc5b30,653,SC,F,32,4,83772.95,1,0,1
5695,0c5da537635a9f4c41759d8efb18ce4b09737f64,aacc2a9affd455adae07108eaf36e6352f43ef3b,660,SC,F,31,6,172325.67,1,0,1
